Id,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,YearBuilt,TotalBsmtSF,CentralAir,Electrical,GrLivArea,PavedDrive,EnclosedPorch,PoolArea,Fence,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,MSZoning_C (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,NearArtery_or_Feedr,PositiveFeat,RegularityOfShape,BsmtQuartersQ,DeductionsFunctional,MeanSalePriceOfNeighbours,TotBath,KitchensRating,FireplacesRating,GarageRating,log_GrLivArea,log1_TotalBsmtSF,log_SalePrice
764,82.0,9430,2,0.0,4,8,1999,1252,1,0.0,2365,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,335295.31707317074,3.5,4,4,9,7.768533300926033,7.133295954896068,12.727838209334498
765,30.0,9549,2,0.0,4,8,1995,1494,1,0.0,1494,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,238772.7272727273,2.5,5,4,6,7.309212365692763,7.3098814858247865,12.506177237980511
766,75.0,14587,2,0.0,4,9,2008,1498,1,0.0,1506,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,225379.8372093023,2.0,5,4,6,7.317212408359839,7.312553498102598,12.484204257170104
767,80.0,10421,2,0.0,4,7,1988,980,1,0.0,1714,3,156,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,189050.0684931507,2.5,3,3,6,7.446585099157725,6.8885724595653635,12.188417710291453
768,75.0,12508,2,0.0,4,6,1940,983,1,0.0,1750,3,156,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,3.0,156270.12244897962,3.0,3,0,3,7.4673710669175595,6.891625897052253,11.982929094215963
769,70.0,9100,2,0.0,4,7,2004,1860,1,0.0,1836,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,2.0,4,4,6,7.515344571180436,7.528869256642251,12.28690119819279
770,47.0,53504,2,0.0,4,8,2003,1650,1,0.0,3279,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,2.0,3.0,310499.0,4.5,5,4,9,8.095293776844649,7.409136443920128,13.195613839143922
771,70.6246105919003,7252,2,0.0,4,5,1982,858,1,0.0,858,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,136793.13513513515,2.0,3,0,6,6.754604099487962,6.755768921984256,11.812289042195847
772,67.0,8877,2,0.0,4,4,1951,836,1,0.0,1220,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128219.7,1.0,3,0,6,7.106606137727303,6.729824070489475,11.532728092266408
773,94.0,7819,2,0.0,4,6,1976,1029,1,0.0,1117,3,0,0,1.0,1,0,0,0,0,1,0,0,0,1,3.0,0.0,128219.7,2.0,3,3,6,7.018401799069201,6.937314081223682,11.580584113444043
774,70.0,10150,2,0.0,4,5,1958,912,1,0.0,912,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,145847.08,1.0,3,0,3,6.815639990074331,6.816735880594968,11.648330101976432
775,110.0,14226,2,0.0,4,8,2006,1935,1,0.0,1973,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,2.0,4,4,9,7.587310506022615,7.568379267836522,12.886641043883259
776,32.0,4500,2,0.0,4,6,1998,1204,1,0.0,1204,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,3.0,0.0,156270.12244897962,3.0,3,0,6,7.093404625868766,7.094234845924755,11.99535161421452
777,86.0,11210,2,0.0,4,7,2005,1614,1,0.0,1614,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,2.0,4,0,9,7.3864708488298945,7.387090235656757,12.308177868467327
778,100.0,13350,2,0.0,4,5,1974,864,1,0.0,894,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,136793.13513513515,2.0,3,2,6,6.795705775173514,6.762729506931879,11.867097278690842
779,60.0,8400,2,0.0,4,5,1977,0,1,0.0,2020,3,0,0,0.0,0,1,0,0,1,0,0,1,0,1,0.0,0.0,186555.7966101695,2.0,6,6,6,7.61085279039525,0.0,11.877568578558138
780,78.0,10530,2,0.0,4,6,1977,975,1,0.0,1004,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,156270.12244897962,2.0,3,0,6,6.911747300251674,6.883462586413092,11.813030057420567
781,63.0,7875,2,0.0,4,7,1995,1237,1,0.0,1253,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.0,3,3,6,7.133295954896068,7.121252453244542,12.078239274020289
782,65.0,7153,2,0.0,4,6,1992,761,1,0.0,1603,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,186555.7966101695,2.5,4,0,6,7.3796321526095525,6.635946555686647,12.077670930725649
783,67.0,16285,2,0.0,4,7,2001,1413,1,0.0,1430,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,197965.77333333332,2.0,4,0,6,7.265429723253953,7.254177846456518,12.139398512262181
784,70.6246105919003,9101,2,0.0,4,5,1978,1097,1,0.0,1110,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,156270.12244897962,2.0,4,3,6,7.01211529430638,7.001245622069476,12.016726473799254
785,35.0,6300,2,1.0,4,6,1914,742,1,0.0,1484,3,134,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,2.0,3,4,0,7.302496423727326,6.610696044717759,11.759785542901755
786,70.6246105919003,9790,2,0.0,4,6,1967,1372,1,0.0,1342,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,189050.0684931507,2.0,3,4,6,7.201916317531627,7.224753405767971,11.992260421644849
787,60.0,10800,2,0.0,4,5,1915,686,1,0.0,1652,3,196,0,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,128225.30088495574,3.0,3,0,3,7.409741954080923,6.532334292222349,11.842229212112828
788,76.0,10142,2,0.0,4,7,2004,956,1,0.0,2084,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,3.5,4,0,6,7.642044402873258,6.863803391452954,12.358793732547838
789,50.0,6000,2,0.0,4,4,1954,901,1,0.0,901,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,1.0,3,0,2,6.803505257608338,6.804614520062624,11.588960151246226
790,70.6246105919003,12205,2,0.0,4,6,1966,832,1,0.0,2087,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,212565.42857142855,2.5,4,0,6,7.643482907077201,6.725033642166843,12.141534124392603
791,43.0,3182,2,0.0,4,7,2005,1145,1,0.0,1145,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,194870.8823529412,2.0,4,4,6,7.0431599159883405,7.044032897274685,11.984178313616395
792,70.6246105919003,11333,2,0.0,4,6,1976,1029,1,0.0,1062,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,156270.12244897962,2.0,3,6,6,6.967909201801884,6.937314081223682,11.896826395162552
793,92.0,9920,2,0.0,4,7,1996,1117,1,0.0,2013,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,335295.31707317074,3.5,3,3,6,7.607381425639791,7.0192966537150445,12.50539915757667
794,76.0,9158,2,0.0,4,8,2007,1496,1,0.0,1496,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,225379.8372093023,2.0,4,0,6,7.310550158534422,7.311218384419629,12.323855681186558
795,70.6246105919003,10832,2,0.0,4,7,1994,712,1,0.0,1895,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,4,3,6,7.546974117516527,6.569481420414296,12.178187442040638
796,70.0,8400,2,0.0,4,6,1980,650,1,0.0,1564,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,186555.7966101695,2.5,3,3,6,7.355001921105257,6.478509642208569,12.049418835484797
797,71.0,8197,2,0.0,4,6,1977,660,1,0.0,1285,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,136793.13513513515,1.5,3,3,6,7.158513997329321,6.493753839851687,11.874090314181814
798,57.0,7677,2,0.0,4,5,1953,773,1,0.0,773,3,0,0,0.0,1,0,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,1.0,3,0,3,6.650279048587422,6.651571873589727,11.608235644774552
799,104.0,13518,2,0.0,4,9,2008,1926,1,0.0,3140,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,3.5,5,8,9,8.0519780789023,7.563719668414366,13.091904169919621
800,60.0,7200,2,0.0,4,5,1937,731,1,0.0,1768,3,264,0,1.0,0,1,0,0,0,1,0,1,0,1,2.0,0.0,142591.36,2.5,4,6,3,7.477604243197589,6.595780513961311,12.072541252905651
801,79.0,12798,2,0.0,4,6,1997,616,1,0.0,1688,3,185,0,0.0,0,1,0,0,0,1,0,1,0,1,3.0,0.0,212565.42857142855,3.5,4,0,6,7.431299675155903,6.424869023905388,12.206072645530174
802,40.0,4800,2,0.0,4,4,1916,1196,1,0.0,1196,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,100123.7837837838,2.0,3,0,6,7.086737934510577,7.087573705557973,11.607326140391713
803,63.0,8199,2,0.0,4,7,2005,728,1,0.0,1456,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.5,4,4,6,7.283448228756631,6.591673732008658,12.14950229404178
804,107.0,13891,2,0.0,4,9,2008,1734,1,0.0,2822,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,316270.6233766234,3.5,5,4,9,7.945201132412759,7.45876269238096,13.275827535915461
805,75.0,9000,2,0.0,4,5,1954,936,1,0.0,1128,3,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,1.0,145847.08,1.0,3,0,3,7.028201432058005,6.842683282238422,11.678439903447801
806,91.0,12274,2,0.0,4,7,2008,1417,1,0.0,1428,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,225379.8372093023,2.0,5,0,6,7.2640301428995295,7.257002707092073,12.33569641332368
807,75.0,9750,2,0.0,4,5,1967,980,1,0.0,980,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,145847.08,2.0,3,0,3,6.887552571664617,6.8885724595653635,11.816726919301892
808,144.0,21384,2,0.0,4,5,1923,1324,1,0.0,1576,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,124834.05172413793,3.5,4,3,6,7.362645270417825,7.1891677384203225,12.31716669303576
809,85.0,13400,2,0.0,4,5,1966,1024,1,0.0,1086,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,145847.08,2.0,3,4,6,6.990256500493881,6.932447891572509,11.982616545377663
810,90.0,8100,2,0.0,4,5,1898,849,0,0.0,2138,1,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,2.0,9,0,4,7.6676260915849905,6.745236349484362,11.571194373094205
811,78.0,10140,2,0.0,4,6,1974,1040,1,0.0,1309,3,0,648,1.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,189050.0684931507,2.5,4,2,6,7.1770187659099,6.947937068614969,12.106252310247962
812,70.6246105919003,4438,2,0.0,4,6,2004,848,1,0.0,848,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,3.0,0.0,197965.77333333332,2.0,4,4,6,6.742880635791903,6.744059186311348,11.881034786534624
813,66.0,8712,1,0.0,4,5,1952,540,0,0.0,1044,1,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,100123.7837837838,1.0,2,0,6,6.950814768442584,6.293419278846481,10.932981961904135
814,75.0,9750,2,0.0,4,6,1958,1442,1,0.0,1442,3,275,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.5,3,0,3,7.273786317844895,7.274479558773871,11.969717200243734
815,45.0,8248,2,1.0,4,5,1918,686,1,0.0,1250,2,96,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,128219.7,2.0,2,0,3,7.1308988302963465,6.532334292222349,11.661345470088502
816,48.0,12137,2,0.0,4,7,1998,1649,1,0.0,1661,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,197965.77333333332,2.0,4,0,6,7.415175109613295,7.408530566894626,12.323411137947407
817,62.54807692307692,11425,2,0.0,4,5,1954,1008,1,0.0,1008,3,120,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,1.0,3,4,3,6.915723448631314,6.9167150203536085,11.827736204810263
818,85.79881656804734,13265,2,0.0,4,8,2002,1568,1,0.0,1689,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,156270.12244897962,3.0,4,8,9,7.4318919168078,7.358193752733032,12.509874099861838
819,80.0,8816,2,0.0,4,6,1971,1010,1,0.0,1052,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,212565.42857142855,2.0,3,0,6,6.9584483932976555,6.918695219020472,11.951180395901384
820,44.0,6371,2,0.0,4,7,2009,1358,1,0.0,1358,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.0,4,4,6,7.213768308118642,7.214504414151143,12.319401330837177
821,72.0,7226,2,0.0,4,7,2003,798,1,0.0,1640,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,2.5,4,0,6,7.402451520818244,6.683360945766275,12.117241431823558
822,60.0,6000,2,2.0,4,4,1953,936,0,0.0,936,3,112,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,2.0,128225.30088495574,1.0,3,0,6,6.841615476477592,6.842683282238422,11.440354772135393
823,70.6246105919003,12394,2,0.0,4,7,2003,847,1,0.0,1733,3,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,4,4,6,7.457609289715606,6.742880635791903,12.323855681186558
824,60.0,9900,2,0.0,4,6,1940,778,1,0.0,1489,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,142591.36,2.0,3,4,3,7.305860032684009,6.658011045870748,11.845819880243557
825,81.0,11216,2,0.0,4,8,2006,1489,1,0.0,1489,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,2.0,4,4,6,7.305860032684009,7.306531398939505,12.3570755190667
826,114.0,14803,2,0.0,4,10,2007,2078,1,0.0,2084,3,0,0,0.0,0,0,1,0,0,1,0,0,1,1,3.0,0.0,316270.6233766234,3.0,5,4,9,7.642044402873258,7.639642287858013,12.86099861326992
827,50.0,6130,2,0.0,4,5,1924,784,1,0.0,784,3,116,0,0.0,0,1,0,0,0,0,1,0,0,1,2.0,0.0,124834.05172413793,2.0,4,0,0,6.664409020350408,6.665683717782408,11.603679828238693
828,65.0,8529,2,0.0,4,7,2001,1454,1,0.0,1434,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,2.0,4,3,6,7.2682230211595655,7.282761179605593,12.14950229404178
829,70.6246105919003,28698,2,0.0,4,5,1967,1013,1,0.0,2126,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0,2.0,2.0,212565.42857142855,3.0,3,0,6,7.661997558901893,6.921658184151129,12.128111104060462
830,24.0,2544,2,2.0,4,7,2005,600,1,0.0,1223,3,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,2.5,4,0,6,7.109062135687172,6.398594934535208,11.900905258737373
831,80.0,11900,2,0.0,4,6,1957,1392,1,0.0,1392,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,2.5,3,8,6,7.238496840894365,7.239214973779806,12.01974306733868
832,30.0,3180,2,2.0,4,7,2005,600,1,0.0,1200,3,0,0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,2.5,4,0,6,7.090076835776092,6.398594934535208,11.925035115797062
833,44.0,9548,2,0.0,4,7,2003,941,1,0.0,1829,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,3.5,4,3,6,7.511524648390866,6.848005274576363,12.375815420117268
834,100.0,10004,2,0.0,4,6,1964,1516,1,0.0,1516,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,1.5,3,0,6,7.323830566202317,7.324489979348532,12.025749091398891
835,75.0,7875,2,0.0,4,5,1961,1144,1,0.0,1144,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,2.0,3,0,6,7.042286171939743,7.0431599159883405,11.8490404949436
836,60.0,9600,2,0.0,4,4,1950,1067,1,0.0,1067,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,2.0,136793.13513513515,2.0,4,0,6,6.9726062513017535,6.97354301952014,11.759785542901755
837,90.0,8100,2,2.0,4,5,1948,1559,1,0.0,1559,3,230,0,1.0,0,1,0,0,0,0,1,0,0,1,0.0,2.0,128225.30088495574,2.0,3,0,6,7.351799869057777,7.352441100243583,11.941455846009388
838,21.0,1680,2,0.0,4,6,1973,483,1,0.0,987,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,1.0,0.0,104493.75,2.5,3,0,3,6.894670039433482,6.182084906716632,11.512925464970229
839,75.0,9525,2,0.0,4,5,1995,1099,1,0.0,1099,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,197965.77333333332,1.5,4,0,3,7.002155954403621,7.003065458786462,11.877568578558138
840,70.0,11767,2,0.0,4,5,1946,768,1,0.0,1200,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,128219.7,1.0,3,0,3,7.090076835776092,6.645090969505644,11.779128505744886
841,62.54807692307692,12155,2,0.0,4,6,1925,672,0,0.0,1482,2,254,0,0.0,0,1,0,0,1,0,0,0,0,1,1.0,0.0,142591.36,2.0,2,0,3,7.301147805856032,6.511745329644728,11.84939770159144
842,60.0,10440,2,1.0,4,5,1904,650,1,0.0,1539,2,68,0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,128225.30088495574,2.0,4,1,8,7.338888133838879,6.478509642208569,11.967180737247824
843,82.0,9020,2,0.0,4,6,1966,1127,1,0.0,1165,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,145847.08,2.5,3,0,8,7.060476365999801,7.028201432058005,12.071969661006694
844,80.0,8000,2,0.0,4,5,1961,1800,0,0.0,1800,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,145847.08,2.0,6,0,0,7.495541943884256,7.496097345175956,11.856515169360305
845,100.0,12665,2,1.0,4,5,1915,876,1,0.0,1416,3,194,0,0.0,0,1,0,0,0,0,1,1,0,1,0.0,0.0,128225.30088495574,1.5,3,4,9,7.255591274253665,6.776506992372183,11.94405831982697
846,70.6246105919003,16647,2,0.0,4,5,1975,1390,1,0.0,1701,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,2.0,136793.13513513515,3.0,3,6,6,7.438971592395862,7.237778191923443,12.049418835484797
847,75.0,9317,2,0.0,4,7,1993,740,1,0.0,1775,3,192,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,186555.7966101695,3.5,4,3,6,7.4815557019095165,6.608000625296087,12.269047444691562
848,36.0,15523,2,0.0,4,5,1972,864,1,0.0,864,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,197965.77333333332,2.0,3,2,3,6.761572768804055,6.762729506931879,11.801856756822442
849,75.0,45600,2,0.0,4,6,1908,907,1,0.0,2358,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,212565.42857142855,3.0,3,4,4,7.765569081097317,6.811244378601294,12.388394202324129
850,80.0,9600,2,0.0,4,6,1976,528,1,0.0,1855,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,0.0,0.0,238772.7272727273,2.5,3,3,6,7.5256399750415355,6.270988431858299,12.138863895836725
851,36.0,4435,2,0.0,4,6,2003,848,1,0.0,848,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1,3.0,0.0,197965.77333333332,2.0,4,0,6,6.742880635791903,6.744059186311348,11.786762130599957
852,70.6246105919003,3196,2,0.0,4,8,2003,1273,1,0.0,1456,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,194870.8823529412,2.0,4,3,6,7.283448228756631,7.149916836132109,12.2783933071098
853,53.0,7128,2,0.0,4,7,1941,918,1,0.0,1646,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,210624.72549019608,2.0,3,8,3,7.406103381237015,6.823286122355687,12.007621706806335
854,70.6246105919003,12095,2,0.0,4,6,1964,1127,1,0.0,1445,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.5,3,2,6,7.275864600546533,7.028201432058005,11.970350312009105
855,102.0,17920,2,0.0,4,5,1955,1763,1,0.0,1779,3,0,0,0.0,1,0,0,0,0,1,0,0,0,1,2.0,0.0,136793.13513513515,2.5,3,4,6,7.483806687665835,7.475339236566737,12.043553716032399
856,62.54807692307692,6897,2,0.0,4,5,1962,1040,1,0.0,1040,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,136793.13513513515,2.5,3,0,3,6.946975992135418,6.947937068614969,11.751942365440728
857,70.6246105919003,10970,2,0.0,4,6,1978,940,1,0.0,1026,3,34,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,2.0,3,0,6,6.933423025730715,6.846943139585379,11.898187865760873
858,65.0,8125,2,0.0,4,6,1994,702,1,0.0,1481,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.300472814267799,6.555356891810665,12.066810578196666
859,80.0,10400,2,0.0,4,7,1976,1090,1,0.0,1370,3,0,0,1.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,189050.0684931507,2.0,3,3,6,7.222566018822171,6.994849985833071,11.931635799828413
860,70.6246105919003,11029,2,0.0,4,6,1968,1054,1,0.0,2654,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1,1.0,0.0,189050.0684931507,3.5,4,4,6,7.8838232148921525,6.961296045910167,12.429216196844383
861,55.0,7642,2,0.0,4,7,1918,912,1,0.0,1426,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,210624.72549019608,1.5,4,4,3,7.262628600974241,6.816735880594968,12.154516158615772
862,75.0,11625,2,0.0,4,5,1965,1039,1,0.0,1039,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,136793.13513513515,2.5,3,0,6,6.946013991099227,6.946975992135418,11.786762130599957
863,81.0,9672,2,0.0,4,6,1984,1040,1,0.0,1097,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,2.0,3,0,6,7.00033446027523,6.947937068614969,11.931635799828413
864,70.0,7931,2,0.0,4,5,1959,1148,1,0.0,1148,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,2.0,3,0,3,7.045776576879511,7.046647277848756,11.794337924408413
865,72.0,8640,2,0.0,4,7,2007,1372,1,0.0,1372,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,225379.8372093023,2.0,4,0,6,7.22402480828583,7.224753405767971,12.431533509799543
866,70.6246105919003,8750,2,0.0,4,5,1970,1002,1,0.0,1002,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,1.0,0.0,145847.08,2.0,3,0,6,6.90975328164481,6.910750787961936,11.908340237224891
867,67.0,10656,2,0.0,4,8,2006,1638,1,0.0,1646,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,242247.44736842107,2.0,4,4,9,7.406103381237015,7.40184157874383,12.424806488355683
868,85.0,6970,2,0.0,4,4,1961,1040,1,0.0,1120,3,0,0,0.0,0,1,0,0,0,1,0,1,0,1,2.0,0.0,136793.13513513515,2.5,2,0,6,7.02108396428914,6.947937068614969,11.76756768334381
869,70.6246105919003,14762,2,0.0,4,5,1948,0,1,0.0,2320,2,0,0,0.0,0,1,0,0,0,1,0,1,0,0,0.0,0.0,192854.50632911394,2.0,3,3,6,7.749322464660356,0.0,12.037653993905211
870,80.0,9938,2,0.0,4,7,1993,1050,1,0.0,1949,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,186555.7966101695,3.5,4,3,6,7.575071699507561,6.957497370876951,12.371587084007746
871,60.0,6600,2,0.0,4,5,1962,894,0,0.0,894,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1,0.0,0.0,145847.08,1.0,3,0,3,6.795705775173514,6.796823718274855,11.603679828238693
872,70.0,8750,2,0.0,4,6,1998,804,1,0.0,1682,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,197965.77333333332,2.5,4,0,6,7.427738840532894,6.690842277418564,12.20856952572876
874,60.0,12144,2,0.0,4,5,1949,832,1,0.0,1268,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,145847.08,1.0,3,4,3,7.145196134997171,6.725033642166843,11.79810440720389
875,52.0,5720,2,0.0,4,5,1941,676,1,0.0,1131,3,0,0,0.0,1,0,0,0,0,0,1,1,0,1,0.0,0.0,128225.30088495574,1.5,3,0,3,7.030857476116121,6.517671272912275,11.104957226643945
876,75.0,9000,2,0.0,4,8,2007,1184,1,0.0,2610,3,0,0,0.0,0,0,1,0,0,0,0,0,0,1,3.0,0.0,225379.8372093023,2.5,5,4,6,7.867105500316739,7.077498053569231,12.623061104072981
877,94.0,25286,2,0.0,4,4,1963,1064,1,0.0,1040,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,156270.12244897962,2.0,3,0,6,6.946975992135418,6.970730078143525,11.792449349720545
878,74.0,8834,2,0.0,4,9,2004,1462,1,0.0,2224,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,3.0,0.0,316270.6233766234,3.5,5,4,9,7.707062655370473,7.288244401020124,12.765688433465597
879,88.0,11782,2,0.0,4,5,1961,1109,1,0.0,1155,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,2.0,2.0,136793.13513513515,2.0,4,0,6,7.051855622955894,7.01211529430638,11.904967552746252
880,62.54807692307692,7000,2,0.0,4,5,1978,864,1,0.0,864,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,197965.77333333332,2.0,3,0,3,6.761572768804055,6.762729506931879,11.824079893607152
881,60.0,7024,2,0.0,4,5,2005,1090,1,0.0,1090,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,2.0,0.0,128219.7,2.5,3,0,6,6.993932975223189,6.994849985833071,11.964001084330445
882,44.0,13758,2,0.0,4,7,1990,1156,1,0.0,1717,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,242247.44736842107,2.5,4,3,6,7.448333860897476,7.053585727193677,12.141534124392603
883,70.6246105919003,9636,2,0.0,4,6,1992,808,1,0.0,1593,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,192854.50632911394,2.5,3,3,6,7.373374309910049,6.695798917058491,12.089538829274222
884,60.0,6204,2,0.0,4,4,1912,795,0,0.0,2230,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0.0,0.0,142591.36,2.0,3,0,3,7.709756864454165,6.679599185844383,11.682668239557323
