Id,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,YearBuilt,TotalBsmtSF,CentralAir,Electrical,GrLivArea,PavedDrive,EnclosedPorch,PoolArea,Fence,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,MSZoning_C (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,NearArtery_or_Feedr,PositiveFeat,BsmtQuartersQ,DeductionsFunctional,RegularityOfShape,means_neigh,TotBath,KitchensRating,FireplacesRating,GarageRating,HasBasement,SalePrice
715,70.6246105919003,13517,2,0.0,4,6,1976,6.586171654854675,1,0.0,7.2991214627108,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,136793.13513513515,2.5,4,0,6,1,11.779128505744886
716,78.0,10140,2,0.0,4,6,1974,6.96979066990159,1,0.0,7.2078598714324755,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,189050.0684931507,2.0,3,3,6,1,12.013700752882718
717,60.0,10800,2,1.0,4,7,1890,6.576469569048224,1,0.0,7.845416036592485,2,143,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.5,3,0,6,1,11.979799201207037
718,80.0,10000,2,0.0,4,5,1973,7.069874128458572,1,0.0,7.071573364211532,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,189050.0684931507,2.0,4,2,6,1,11.964001084330445
719,96.0,10542,2,0.0,4,7,1993,7.1785454837637,1,0.0,7.790696031174738,3,216,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.5,4,3,9,1,12.739637756265655
720,69.0,9920,2,0.0,4,5,1969,6.878326468291325,1,0.0,6.878326468291325,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,197965.77333333332,1.5,3,1,3,1,11.763684183317412
721,70.6246105919003,6563,2,0.0,4,8,1985,7.462789157412448,1,0.0,7.462789157412448,3,234,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,310499.0,3.0,4,3,6,1,12.524526376648708
722,70.6246105919003,4426,2,0.0,4,6,2004,6.742880635791903,1,0.0,6.742880635791903,3,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,197965.77333333332,2.0,4,0,6,1,11.870599909242044
723,70.0,8120,2,0.0,4,4,1970,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,1.0,3,0,6,1,11.732060994886899
724,60.0,8172,2,0.0,4,4,1954,6.846943139585379,1,0.0,7.293017679772782,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.0,3,0,3,1,11.813030057420567
725,86.0,13286,2,0.0,4,9,2007,7.437206366871292,1,0.0,7.437206366871292,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,128219.7,3.0,5,4,9,1,12.676076274775909
726,60.0,6960,2,0.0,4,4,1970,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,145847.08,1.0,4,0,6,1,11.699405031912846
727,70.6246105919003,21695,2,0.0,4,6,1988,6.779921907472252,1,0.0,7.426549072397305,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,210624.72549019608,3.0,4,4,6,1,12.310432660854417
728,64.0,7314,2,0.0,4,7,2007,7.116394144093465,1,0.0,7.116394144093465,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.178187442040638
729,85.0,11475,2,0.0,4,5,1958,7.367708572374371,1,0.0,7.4821189235521155,3,0,0,0.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,3.0,6,0,9,1,11.608235644774552
730,52.0,6240,2,1.0,4,4,1925,6.659293919683638,1,0.0,7.0967213784947605,3,112,0,0.0,0,1,0,0,0,0,1,0,0,1.0,0.0,1,100123.7837837838,1.0,3,0,6,1,11.542484267211773
731,39.0,5389,2,0.0,4,8,1995,7.374629015218945,1,0.0,7.38770923908104,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,310499.0,3.0,4,3,6,1,12.373703486914124
732,73.0,9590,2,0.0,4,7,2003,6.7661917146603505,1,0.0,7.044032897274685,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,242247.44736842107,3.0,4,4,6,1,12.141534124392603
733,75.0,11404,2,0.0,4,7,1998,7.050122520269059,1,0.0,7.616283561580385,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,197965.77333333332,2.5,4,3,6,1,12.312682380588432
734,80.0,10000,2,0.0,4,5,1961,6.761572768804055,1,0.0,7.042286171939743,3,0,0,1.0,0,1,0,0,0,1,0,1,0,1.0,0.0,1,136793.13513513515,2.0,3,3,3,1,11.786001385032646
735,62.54807692307692,8978,2,0.0,4,5,1968,6.854354502255021,1,0.0,6.854354502255021,3,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,136793.13513513515,1.0,3,0,3,1,11.589886506106357
736,60.0,10800,2,0.0,4,7,1914,6.779921907472252,0,0.0,7.477604243197589,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.5,3,6,6,1,12.0015054797889
737,60.0,8544,2,0.0,4,3,1950,0.0,0,0.0,6.946975992135418,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,6,0,6,0,11.44571671527678
738,72.0,10463,2,0.0,4,8,2005,6.794586580876499,1,0.0,7.496097345175956,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,4,9,1,12.387977448827787
739,60.0,10800,2,0.0,4,5,1987,7.090076835776092,1,0.0,7.090076835776092,3,0,0,0.0,0,0,0,0,0,1,0,0,0,3.0,0.0,1,128219.7,6.0,3,0,0,1,12.095141084822892
740,65.0,9313,2,0.0,4,7,2004,6.761572768804055,1,0.0,7.454719949364001,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.5,4,0,6,1,12.154779351142624
741,60.0,9600,2,1.0,4,5,1910,5.575949103146316,1,0.0,7.266827347520591,3,112,0,1.0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,2.0,3,0,6,1,11.790557201568507
742,65.0,6768,2,0.0,4,6,1961,6.815639990074331,1,0.0,6.815639990074331,3,0,0,1.0,0,1,0,0,0,1,0,1,0,3.0,0.0,1,136793.13513513515,2.5,4,0,3,1,11.863582336583399
743,65.0,8450,2,0.0,4,7,2000,7.207118856207756,1,0.0,7.207118856207756,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,186555.7966101695,2.0,3,0,6,1,12.095141084822892
744,70.0,12886,2,0.0,4,5,1963,6.253828811575473,1,0.0,7.288927694521257,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,2.0,1,136793.13513513515,2.5,3,3,6,1,12.072541252905651
745,41.0,5395,2,0.0,4,8,1993,7.198183577101943,1,0.0,7.198183577101943,3,70,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,310499.0,3.0,4,3,6,1,12.100712129872347
746,70.6246105919003,8963,2,0.0,4,8,1976,7.040536390215956,1,0.0,7.906547232368036,3,0,0,0.0,0,1,0,0,0,1,0,0,0,5.0,0.0,1,189050.0684931507,4.0,4,6,6,1,12.610870864650634
747,70.6246105919003,8795,2,0.0,4,7,2000,6.858565034791365,1,0.0,7.721348612617949,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,2.5,4,3,6,1,12.371587084007746
748,65.0,11700,2,2.0,4,7,1880,7.122866658599083,0,0.0,7.878534196140362,1,386,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.5,4,4,12,1,12.491172637278908
749,59.0,10593,2,0.0,4,7,1996,7.450079569807499,1,0.0,7.450079569807499,3,154,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.0,4,3,6,1,12.46997418931655
750,50.0,8405,2,0.0,4,4,1945,0.0,0,0.0,7.332369205929062,1,185,0,0.0,0,1,0,0,0,1,0,0,0,0.0,3.0,1,128219.7,2.0,3,0,3,0,11.49272275765271
751,55.0,8800,2,1.0,4,4,1910,6.3561076606958915,1,0.0,7.038783541388542,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,2.0,1,128225.30088495574,1.0,3,0,0,1,11.477298287327077
752,70.6246105919003,7750,2,0.0,4,7,2003,6.492239835020471,1,0.0,7.1853870155804165,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,0,6,1,11.99535161421452
753,79.0,9236,2,0.0,4,6,1997,7.2991214627108,1,0.0,7.309212365692763,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.287652632522597
754,80.0,10240,2,0.0,4,8,2005,6.937314081223682,1,0.0,7.6487397889562425,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.5,5,4,9,1,12.526342907575106
755,61.0,7930,2,0.0,4,6,1969,6.933423025730715,1,0.0,6.933423025730715,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,145847.08,2.0,4,0,6,1,11.957611286231675
756,34.0,3230,2,2.0,4,6,1999,6.591673732008658,1,0.0,7.293697720601438,3,0,0,0.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,2.5,3,0,6,1,12.058152515453552
757,68.0,10769,2,0.0,4,8,2007,6.763884908562435,1,0.0,7.477604243197589,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,2.5,4,0,6,1,12.26434155365415
758,70.6246105919003,11616,2,0.0,4,6,1978,6.51025834052315,1,0.0,7.234177179749849,3,0,0,1.0,1,0,0,0,0,1,0,0,0,0.0,0.0,1,136793.13513513515,2.5,3,3,6,1,11.976030352524807
759,24.0,2280,2,2.0,4,7,1999,6.612041034833092,1,0.0,7.313886831633462,3,0,0,0.0,0,1,0,0,0,0,0,0,0,2.0,0.0,1,225379.8372093023,2.5,3,0,6,1,12.097373228606832
760,65.0,12257,2,0.0,4,8,1995,7.183870715062453,1,0.0,7.836369760545124,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,335295.31707317074,2.5,4,3,9,1,12.577636201962656
761,70.0,9100,2,0.0,4,6,1959,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.0,3,0,5,1,11.755871643580617
762,60.0,6911,2,0.0,4,5,1924,7.0431599159883405,1,0.0,7.170888478512505,3,0,0,0.0,0,1,0,0,0,0,1,1,0,0.0,1.0,1,124834.05172413793,1.0,2,0,6,1,11.512925464970229
763,72.0,8640,2,0.0,4,7,2009,6.628041376179533,1,0.0,7.344072850573066,3,0,0,0.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,2.5,4,0,6,1,12.279323107269766
764,82.0,9430,2,0.0,4,8,1999,7.132497551660044,1,0.0,7.768533300926033,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.5,4,4,9,1,12.727838209334498
765,30.0,9549,2,0.0,4,8,1995,7.309212365692763,1,0.0,7.309212365692763,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,238772.7272727273,2.5,5,4,6,1,12.506177237980511
766,75.0,14587,2,0.0,4,9,2008,7.311886164077165,1,0.0,7.317212408359839,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,225379.8372093023,2.0,5,4,6,1,12.484204257170104
767,80.0,10421,2,0.0,4,7,1988,6.887552571664617,1,0.0,7.446585099157725,3,156,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,189050.0684931507,2.5,3,3,6,1,12.188417710291453
768,75.0,12508,2,0.0,4,6,1940,6.890609120147166,1,0.0,7.4673710669175595,3,156,0,0.0,0,1,0,0,0,1,0,0,0,2.0,3.0,1,156270.12244897962,3.0,3,0,3,1,11.982929094215963
769,70.0,9100,2,0.0,4,7,2004,7.528331766707247,1,0.0,7.515344571180436,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,2.0,4,4,6,1,12.28690119819279
770,47.0,53504,2,0.0,4,8,2003,7.408530566894626,1,0.0,8.095293776844649,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,3.0,0,310499.0,4.5,5,4,9,1,13.195613839143922
771,70.6246105919003,7252,2,0.0,4,5,1982,6.754604099487962,1,0.0,6.754604099487962,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,136793.13513513515,2.0,3,0,6,1,11.812289042195847
772,67.0,8877,2,0.0,4,4,1951,6.728628613084702,1,0.0,7.106606137727303,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,1.0,3,0,6,1,11.532728092266408
773,94.0,7819,2,0.0,4,6,1976,6.9363427358340495,1,0.0,7.018401799069201,3,0,0,1.0,1,0,0,0,0,1,0,0,0,3.0,0.0,1,128219.7,2.0,3,3,6,1,11.580584113444043
774,70.0,10150,2,0.0,4,5,1958,6.815639990074331,1,0.0,6.815639990074331,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,145847.08,1.0,3,0,3,1,11.648330101976432
775,110.0,14226,2,0.0,4,8,2006,7.5678626054638825,1,0.0,7.587310506022615,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.0,4,4,9,1,12.886641043883259
776,32.0,4500,2,0.0,4,6,1998,7.093404625868766,1,0.0,7.093404625868766,3,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,156270.12244897962,3.0,3,0,6,1,11.99535161421452
777,86.0,11210,2,0.0,4,7,2005,7.3864708488298945,1,0.0,7.3864708488298945,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,2.0,4,0,9,1,12.308177868467327
778,100.0,13350,2,0.0,4,5,1974,6.761572768804055,1,0.0,6.795705775173514,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,136793.13513513515,2.0,3,2,6,1,11.867097278690842
779,60.0,8400,2,0.0,4,5,1977,0.0,1,0.0,7.61085279039525,3,0,0,0.0,0,1,0,0,1,0,0,1,0,0.0,0.0,1,186555.7966101695,2.0,6,6,6,0,11.877568578558138
780,78.0,10530,2,0.0,4,6,1977,6.882437470997847,1,0.0,6.911747300251674,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,156270.12244897962,2.0,3,0,6,1,11.813030057420567
781,63.0,7875,2,0.0,4,7,1995,7.1204443723924875,1,0.0,7.133295954896068,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.0,3,3,6,1,12.078239274020289
782,65.0,7153,2,0.0,4,6,1992,6.634633357861686,1,0.0,7.3796321526095525,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,186555.7966101695,2.5,4,0,6,1,12.077670930725649
783,67.0,16285,2,0.0,4,7,2001,7.253470382684528,1,0.0,7.265429723253953,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,197965.77333333332,2.0,4,0,6,1,12.139398512262181
784,70.6246105919003,9101,2,0.0,4,5,1978,7.00033446027523,1,0.0,7.01211529430638,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,156270.12244897962,2.0,4,3,6,1,12.016726473799254
785,35.0,6300,2,1.0,4,6,1914,6.60934924316738,1,0.0,7.302496423727326,3,134,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,2.0,3,4,0,1,11.759785542901755
786,70.6246105919003,9790,2,0.0,4,6,1967,7.22402480828583,1,0.0,7.201916317531627,3,0,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,189050.0684931507,2.0,3,4,6,1,11.992260421644849
787,60.0,10800,2,0.0,4,5,1915,6.530877627725885,1,0.0,7.409741954080923,3,196,0,0.0,0,1,0,0,0,0,1,1,0,0.0,0.0,1,128225.30088495574,3.0,3,0,3,1,11.842229212112828
788,76.0,10142,2,0.0,4,7,2004,6.862757913051401,1,0.0,7.642044402873258,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,3.5,4,0,6,1,12.358793732547838
789,50.0,6000,2,0.0,4,4,1954,6.803505257608338,1,0.0,6.803505257608338,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,2,1,11.588960151246226
790,70.6246105919003,12205,2,0.0,4,6,1966,6.723832440821209,1,0.0,7.643482907077201,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,212565.42857142855,2.5,4,0,6,1,12.141534124392603
791,43.0,3182,2,0.0,4,7,2005,7.0431599159883405,1,0.0,7.0431599159883405,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,194870.8823529412,2.0,4,4,6,1,11.984178313616395
792,70.6246105919003,11333,2,0.0,4,6,1976,6.9363427358340495,1,0.0,6.967909201801884,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,156270.12244897962,2.0,3,6,6,1,11.896826395162552
793,92.0,9920,2,0.0,4,7,1996,7.018401799069201,1,0.0,7.607381425639791,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.5,3,3,6,1,12.50539915757667
794,76.0,9158,2,0.0,4,8,2007,7.310550158534422,1,0.0,7.310550158534422,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,225379.8372093023,2.0,4,0,6,1,12.323855681186558
795,70.6246105919003,10832,2,0.0,4,7,1994,6.568077911411976,1,0.0,7.546974117516527,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,3,6,1,12.178187442040638
796,70.0,8400,2,0.0,4,6,1980,6.476972362889683,1,0.0,7.355001921105257,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,186555.7966101695,2.5,3,3,6,1,12.049418835484797
797,71.0,8197,2,0.0,4,6,1977,6.492239835020471,1,0.0,7.158513997329321,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,136793.13513513515,1.5,3,3,6,1,11.874090314181814
798,57.0,7677,2,0.0,4,5,1953,6.650279048587422,1,0.0,6.650279048587422,3,0,0,0.0,1,0,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,1.0,3,0,3,1,11.608235644774552
799,104.0,13518,2,0.0,4,9,2008,7.563200592358071,1,0.0,8.0519780789023,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,3.5,5,8,9,1,13.091904169919621
800,60.0,7200,2,0.0,4,5,1937,6.594413459749778,1,0.0,7.477604243197589,3,264,0,1.0,0,1,0,0,0,1,0,1,0,2.0,0.0,1,142591.36,2.5,4,6,3,1,12.072541252905651
801,79.0,12798,2,0.0,4,6,1997,6.423246963533519,1,0.0,7.431299675155903,3,185,0,0.0,0,1,0,0,0,1,0,1,0,3.0,0.0,1,212565.42857142855,3.5,4,0,6,1,12.206072645530174
802,40.0,4800,2,0.0,4,4,1916,7.086737934510577,1,0.0,7.086737934510577,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,100123.7837837838,2.0,3,0,6,1,11.607326140391713
803,63.0,8199,2,0.0,4,7,2005,6.590301048196686,1,0.0,7.283448228756631,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.5,4,4,6,1,12.14950229404178
804,107.0,13891,2,0.0,4,9,2008,7.458186157340487,1,0.0,7.945201132412759,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,3.5,5,4,9,1,13.275827535915461
805,75.0,9000,2,0.0,4,5,1954,6.841615476477592,1,0.0,7.028201432058005,3,0,0,1.0,0,0,0,0,0,1,0,0,0,0.0,1.0,1,145847.08,1.0,3,0,3,1,11.678439903447801
806,91.0,12274,2,0.0,4,7,2008,7.256297239690681,1,0.0,7.2640301428995295,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,225379.8372093023,2.0,5,0,6,1,12.33569641332368
807,75.0,9750,2,0.0,4,5,1967,6.887552571664617,1,0.0,6.887552571664617,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.0,3,0,3,1,11.816726919301892
808,144.0,21384,2,0.0,4,5,1923,7.188412736496954,1,0.0,7.362645270417825,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,124834.05172413793,3.5,4,3,6,1,12.31716669303576
809,85.0,13400,2,0.0,4,5,1966,6.931471805599453,1,0.0,6.990256500493881,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,145847.08,2.0,3,4,6,1,11.982616545377663
810,90.0,8100,2,0.0,4,5,1898,6.744059186311348,0,0.0,7.6676260915849905,1,0,0,1.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,2.0,9,0,4,1,11.571194373094205
811,78.0,10140,2,0.0,4,6,1974,6.946975992135418,1,0.0,7.1770187659099,3,0,648,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,189050.0684931507,2.5,4,2,6,1,12.106252310247962
812,70.6246105919003,4438,2,0.0,4,6,2004,6.742880635791903,1,0.0,6.742880635791903,3,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,197965.77333333332,2.0,4,4,6,1,11.881034786534624
813,66.0,8712,1,0.0,4,5,1952,6.29156913955832,0,0.0,6.950814768442584,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,100123.7837837838,1.0,2,0,6,1,10.932981961904135
814,75.0,9750,2,0.0,4,6,1958,7.273786317844895,1,0.0,7.273786317844895,3,275,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.5,3,0,3,1,11.969717200243734
815,45.0,8248,2,1.0,4,5,1918,6.530877627725885,1,0.0,7.1308988302963465,2,96,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.0,2,0,3,1,11.661345470088502
816,48.0,12137,2,0.0,4,7,1998,7.407924322559599,1,0.0,7.415175109613295,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,197965.77333333332,2.0,4,0,6,1,12.323411137947407
817,62.54807692307692,11425,2,0.0,4,5,1954,6.915723448631314,1,0.0,6.915723448631314,3,120,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,1.0,3,4,3,1,11.827736204810263
818,85.79881656804734,13265,2,0.0,4,8,2002,7.357556200910353,1,0.0,7.4318919168078,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,156270.12244897962,3.0,4,8,9,1,12.509874099861838
819,80.0,8816,2,0.0,4,6,1971,6.917705609835305,1,0.0,6.9584483932976555,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,212565.42857142855,2.0,3,0,6,1,11.951180395901384
820,44.0,6371,2,0.0,4,7,2009,7.213768308118642,1,0.0,7.213768308118642,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,3.0,4,4,6,1,12.319401330837177
821,72.0,7226,2,0.0,4,7,2003,6.682108597449809,1,0.0,7.402451520818244,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.5,4,0,6,1,12.117241431823558
822,60.0,6000,2,2.0,4,4,1953,6.841615476477592,0,0.0,6.841615476477592,3,112,0,0.0,0,1,0,0,0,0,1,0,0,0.0,2.0,1,128225.30088495574,1.0,3,0,6,1,11.440354772135393
823,70.6246105919003,12394,2,0.0,4,7,2003,6.741700694652055,1,0.0,7.457609289715606,3,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,4,6,1,12.323855681186558
824,60.0,9900,2,0.0,4,6,1940,6.656726524178391,1,0.0,7.305860032684009,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,142591.36,2.0,3,4,3,1,11.845819880243557
825,81.0,11216,2,0.0,4,8,2006,7.305860032684009,1,0.0,7.305860032684009,3,0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.0,4,4,6,1,12.3570755190667
826,114.0,14803,2,0.0,4,10,2007,7.639161171659173,1,0.0,7.642044402873258,3,0,0,0.0,0,0,1,0,0,1,0,0,1,3.0,0.0,1,316270.6233766234,3.0,5,4,9,1,12.86099861326992
827,50.0,6130,2,0.0,4,5,1924,6.664409020350408,1,0.0,6.664409020350408,3,116,0,0.0,0,1,0,0,0,0,1,0,0,2.0,0.0,1,124834.05172413793,2.0,4,0,0,1,11.603679828238693
828,65.0,8529,2,0.0,4,7,2001,7.282073658093465,1,0.0,7.2682230211595655,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,2.0,4,3,6,1,12.14950229404178
829,70.6246105919003,28698,2,0.0,4,5,1967,6.920671504248683,1,0.0,7.661997558901893,3,0,0,0.0,1,0,0,0,0,1,0,0,0,2.0,2.0,0,212565.42857142855,3.0,3,0,6,1,12.128111104060462
830,24.0,2544,2,2.0,4,7,2005,6.396929655216146,1,0.0,7.109062135687172,3,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.5,4,0,6,1,11.900905258737373
831,80.0,11900,2,0.0,4,6,1957,7.238496840894365,1,0.0,7.238496840894365,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.5,3,8,6,1,12.01974306733868
832,30.0,3180,2,2.0,4,7,2005,6.396929655216146,1,0.0,7.090076835776092,3,0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,225379.8372093023,2.5,4,0,6,1,11.925035115797062
833,44.0,9548,2,0.0,4,7,2003,6.846943139585379,1,0.0,7.511524648390866,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.5,4,3,6,1,12.375815420117268
834,100.0,10004,2,0.0,4,6,1964,7.323830566202317,1,0.0,7.323830566202317,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,1.5,3,0,6,1,12.025749091398891
835,75.0,7875,2,0.0,4,5,1961,7.042286171939743,1,0.0,7.042286171939743,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,3,0,6,1,11.8490404949436
836,60.0,9600,2,0.0,4,4,1950,6.9726062513017535,1,0.0,6.9726062513017535,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,2.0,1,136793.13513513515,2.0,4,0,6,1,11.759785542901755
837,90.0,8100,2,2.0,4,5,1948,7.351799869057777,1,0.0,7.351799869057777,3,230,0,1.0,0,1,0,0,0,0,1,0,0,0.0,2.0,1,128225.30088495574,2.0,3,0,6,1,11.941455846009388
838,21.0,1680,2,0.0,4,6,1973,6.180016653652572,1,0.0,6.894670039433482,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1.0,0.0,1,104493.75,2.5,3,0,3,1,11.512925464970229
